customer_id,trans_date,tran_amount
FM4663,2016-02-29,42
FM3079,2018-06-13,45
FM4328,2016-05-13,59
FM4522,2019-09-17,70
FM1537,2016-03-24,91
FM2165,2017-02-07,61
FM5359,2019-08-14,88
FM5373,2016-04-28,92
FM2286,2018-11-26,48
FM4226,2016-12-09,104
FM5639,2018-09-06,90
FM4888,2019-08-27,70
FM1531,2018-08-21,56
FM5121,2017-06-06,56
FM5417,2017-11-09,38
FM1915,2019-06-15,100
FM1514,2018-11-16,85
FM6053,2019-02-27,53
FM2025,2018-10-04,105
FM2751,2017-03-07,70
FM2170,2018-10-17,55
FM3579,2018-09-09,44
FM4355,2017-04-09,41
FM4493,2018-09-11,77
FM5176,2016-05-01,50
FM5694,2019-08-17,84
FM5177,2016-04-17,78
FM3724,2017-04-28,102
FM5101,2019-02-11,48
FM4961,2018-12-17,88
FM3938,2017-06-11,36
FM2625,2018-04-07,104
FM3212,2016-02-27,71
FM5278,2019-10-28,102
FM4407,2019-02-04,87
FM5212,2018-04-17,101
FM1660,2016-04-28,100
FM1391,2018-01-06,72
FM3875,2018-11-03,45
FM1495,2018-09-30,41
FM3647,2016-07-07,57
FM2263,2017-06-10,84
FM5145,2018-09-20,44
FM3440,2019-05-12,47
FM3876,2018-06-03,61
FM5390,2016-12-29,72
FM4542,2019-07-07,86
FM4509,2018-12-26,85
FM4521,2017-12-11,39
FM3818,2017-12-27,46
FM2487,2016-10-20,78
FM2912,2016-10-12,57
FM1829,2018-06-24,59
FM4022,2017-12-09,82
FM4206,2019-12-14,94
FM1159,2018-04-13,102
FM2180,2017-12-20,74
FM2059,2016-03-04,67
FM5206,2019-08-11,76
FM5548,2016-03-27,42
FM4796,2017-09-14,59
FM3451,2019-10-24,103
FM1577,2018-01-09,94
FM4065,2018-01-11,59
FM4817,2018-12-15,70
FM5224,2019-07-16,93
FM3947,2018-11-08,99
FM5129,2018-02-28,77
FM1592,2019-09-29,46
FM5396,2018-12-21,82
FM2017,2018-04-10,75
FM2804,2019-04-01,98
FM4825,2016-06-23,73
FM5125,2016-03-10,55
FM5408,2016-06-03,39
FM4155,2016-11-25,43
FM2099,2019-09-18,83
FM3236,2019-12-13,88
FM2643,2018-09-26,102
FM2228,2019-12-06,61
FM4658,2019-10-16,46
FM1260,2018-04-12,105
FM3533,2016-07-20,81
FM4204,2016-10-22,60
FM5762,2019-02-03,55
FM4116,2016-10-30,69
FM2805,2016-10-08,40
FM4076,2019-04-01,102
FM3977,2018-04-22,99
FM5965,2018-11-03,63
FM5670,2018-12-25,70
FM2472,2016-02-29,98
FM4972,2017-08-20,105
FM3795,2019-02-12,76
FM4801,2017-01-07,64
FM1691,2019-05-26,62
FM1478,2018-12-15,67
FM3711,2017-08-15,105
FM4285,2017-09-29,55
FM5184,2016-04-04,69
FM2475,2019-07-07,39
FM3280,2018-11-01,44
FM4073,2017-09-21,58
FM4859,2019-06-27,75
FM4353,2018-04-29,88
FM1583,2018-05-19,84
FM4982,2017-08-22,70
FM2514,2018-02-01,45
FM4810,2016-09-19,63
FM1617,2016-06-02,40
FM1987,2019-02-18,44
FM2646,2019-07-23,35
FM4644,2017-03-29,92
FM3747,2017-10-20,84
FM4803,2018-12-20,105
FM2220,2017-06-18,87
FM2186,2017-08-25,76
FM1647,2018-11-21,93
FM4068,2018-06-27,71
FM3577,2017-06-01,54
FM2330,2018-05-28,39
FM4929,2017-12-18,81
FM1658,2018-10-29,51
FM1419,2019-04-14,55
FM2249,2018-11-03,40
FM4272,2019-05-28,91
FM4800,2019-07-24,47
FM5070,2018-02-25,103
FM3605,2019-07-15,67
FM3698,2018-02-19,62
FM2702,2017-03-09,95
FM2043,2018-09-24,50
FM2143,2019-06-18,90
FM2687,2016-03-18,87
FM1697,2017-01-29,40
FM2931,2018-10-25,71
FM5394,2018-11-20,36
FM4460,2019-01-09,57
FM4308,2017-01-01,68
FM1329,2017-11-09,36
FM1675,2019-10-04,69
FM4192,2017-05-25,52
FM4895,2016-10-11,37
FM1395,2019-05-09,77
FM2868,2017-03-19,86
FM5877,2019-08-24,53
FM2508,2018-12-10,55
FM2269,2016-03-28,83
FM4833,2018-10-29,62
FM1812,2017-03-16,85
FM4987,2017-08-30,51
FM5566,2019-07-16,56
FM5583,2018-02-28,37
FM5169,2018-02-12,75
FM4437,2018-12-01,78
FM3570,2018-03-07,79
FM4023,2017-10-04,103
FM3558,2017-02-14,55
FM1120,2018-01-20,53
FM2787,2017-12-03,43
FM4531,2018-04-23,53
FM5175,2018-05-05,65
FM6105,2019-08-02,35
FM2297,2018-02-20,87
FM3044,2018-08-17,85
FM4818,2018-02-05,84
FM1575,2017-06-11,74
FM5464,2019-02-28,80
FM2219,2017-12-30,36
FM3213,2018-09-27,62
FM3036,2018-10-15,53
FM2462,2019-02-28,91
FM5605,2019-06-05,97
FM2051,2019-04-23,76
FM3434,2016-05-23,67
FM3485,2017-03-14,104
FM3890,2019-09-26,60
FM3510,2018-12-29,45
FM3016,2016-11-18,73
FM2308,2017-01-09,66
FM2348,2018-06-21,72
FM3551,2018-06-03,42
FM1974,2017-01-01,56
FM5493,2019-10-15,78
FM3341,2016-06-17,39
FM5313,2017-07-22,42
FM1306,2019-07-11,98
FM2459,2019-08-17,84
FM5826,2017-08-12,35
FM1932,2018-12-16,79
FM1969,2017-11-17,46
FM1531,2019-04-08,50
FM3353,2017-12-18,71
FM2304,2016-07-05,86
FM3401,2016-06-07,57
FM5630,2016-08-01,103
FM1684,2018-01-17,51
FM3617,2019-01-02,100
FM3888,2019-10-05,83
FM3073,2016-06-17,77
FM4308,2016-07-09,88
FM4255,2017-07-18,38
FM6016,2016-09-16,46
FM2024,2017-02-22,102
FM4683,2019-04-16,102
FM5218,2018-12-19,77
FM4359,2017-07-13,58
FM2159,2019-04-27,99
FM2094,2018-05-19,43
FM5067,2017-02-10,61
FM4872,2017-09-20,41
FM6019,2019-10-22,78
FM1395,2016-08-16,48
FM3632,2019-10-06,100
FM5412,2016-05-20,53
FM4005,2019-08-04,49
FM4036,2016-05-27,55
FM3971,2017-08-22,51
FM5561,2019-10-11,94
FM4133,2017-04-13,90
FM1770,2018-03-20,67
FM1916,2016-10-25,69
FM1691,2016-10-21,103
FM6059,2018-01-05,95
FM5181,2019-02-04,71
FM1185,2018-03-27,57
FM5402,2016-06-16,94
FM3240,2018-01-21,47
FM1580,2017-04-01,102
FM1808,2019-08-03,93
FM3818,2019-08-19,102
FM4824,2018-06-24,65
FM2965,2017-08-07,90
FM2404,2018-08-21,50
FM3718,2016-09-30,57
FM3799,2017-09-20,61
FM2513,2019-02-19,91
FM5145,2019-08-17,53
FM4650,2017-09-09,43
FM3566,2016-10-26,97
FM2706,2018-05-13,36
FM2309,2019-10-16,51
FM1332,2019-05-19,57
FM4048,2019-08-13,66
FM3822,2017-12-24,96
FM3379,2016-09-08,69
FM2210,2018-09-03,101
FM1736,2018-07-22,93
FM3622,2019-09-15,70
FM4597,2018-05-11,55
FM4064,2016-10-10,35
FM4654,2017-01-06,37
FM1134,2018-03-08,84
FM4099,2018-08-06,81
FM1684,2017-04-04,49
FM2859,2016-07-11,38
FM3702,2019-06-15,63
FM5646,2019-12-04,35
FM2056,2018-03-03,38
FM3769,2016-09-24,44
FM4709,2019-06-08,88
FM4466,2019-04-09,79
FM3473,2019-07-30,63
FM4738,2017-12-13,48
FM5255,2018-11-07,48
FM2986,2017-02-02,92
FM4142,2016-09-30,82
FM4303,2016-06-21,94
FM5193,2017-02-20,41
FM3977,2017-09-01,74
FM5459,2018-03-15,54
FM3584,2016-03-15,86
FM4102,2019-04-21,58
FM5953,2017-11-27,45
FM3077,2017-07-14,38
FM1971,2017-04-25,83
FM5766,2019-05-05,77
FM4813,2017-05-14,38
FM5544,2017-10-19,55
FM3308,2017-05-13,71
FM1363,2018-07-17,50
FM1681,2016-02-21,89
FM2679,2017-12-05,47
FM4268,2017-09-12,70
FM5265,2016-03-30,84
FM1449,2018-02-09,77
FM2154,2017-08-17,48
FM2243,2016-10-07,59
FM5295,2016-10-08,77
FM1142,2017-02-28,80
FM2139,2016-06-03,50
FM5774,2016-04-18,64
FM5221,2019-07-28,69
FM5459,2016-03-13,92
FM1494,2017-10-02,101
FM4536,2019-06-10,64
FM5511,2018-09-11,68
FM2293,2016-10-28,94
FM5844,2019-12-11,78
FM2889,2018-12-18,77
FM5932,2018-05-24,72
FM5754,2019-07-10,78
FM4287,2017-06-12,76
FM3840,2017-01-21,37
FM6071,2019-07-14,79
FM3034,2016-08-14,86
FM3204,2016-12-03,61
FM5629,2019-06-26,43
FM2991,2017-08-02,91
FM2420,2018-10-02,53
FM2278,2018-12-30,64
FM4118,2019-05-26,90
FM5854,2017-02-27,94
FM3402,2016-06-05,53
FM3180,2019-01-22,100
FM3759,2019-08-19,39
FM3486,2019-03-23,99
FM5601,2019-05-26,40
FM1352,2017-09-29,67
FM2825,2019-02-26,92
FM2074,2019-11-23,97
FM5159,2018-12-11,46
FM2610,2019-01-17,37
FM4949,2017-12-26,38
FM1800,2018-05-09,57
FM3582,2018-09-17,93
FM1712,2018-02-09,45
FM5944,2016-12-13,54
FM2356,2017-08-07,73
FM2109,2019-11-06,64
FM4743,2019-11-16,89
FM1232,2017-06-25,71
FM1713,2019-04-07,89
FM5157,2016-05-08,90
FM4788,2019-10-12,56
FM3256,2017-01-10,72
FM4536,2018-03-11,97
FM4621,2019-04-30,103
FM5787,2018-03-27,85
FM5457,2018-07-24,62
FM3614,2018-03-11,95
FM1380,2017-06-04,66
FM5480,2018-06-28,94
FM4755,2019-12-04,102
FM1601,2018-10-07,57
FM1987,2018-01-07,44
FM5864,2019-09-09,83
FM5745,2016-12-01,64
FM4422,2016-12-27,53
FM5525,2017-03-07,95
FM5103,2019-02-03,74
FM1213,2017-12-27,56
FM2247,2016-07-11,68
FM4516,2018-04-27,56
FM2457,2019-08-17,90
FM2819,2018-08-02,80
FM2300,2016-08-16,71
FM3257,2017-04-22,52
FM2967,2018-11-13,85
FM3129,2019-10-13,105
FM2403,2017-03-07,47
FM1627,2017-04-03,59
FM5225,2019-09-06,42
FM3972,2017-01-25,96
FM3248,2018-08-04,81
FM3363,2017-07-27,60
FM1712,2016-09-09,70
FM5209,2018-12-10,55
FM4497,2018-11-21,79
FM5029,2018-02-28,100
FM5611,2018-06-05,95
FM3749,2016-04-12,66
FM5518,2016-07-10,104
FM1529,2019-08-08,82
FM5810,2018-12-12,71
FM3421,2018-04-29,76
FM5765,2018-06-03,76
FM1402,2018-09-10,70
FM1228,2017-12-21,67
FM4265,2016-09-06,72
FM4716,2018-09-17,37
FM4225,2018-03-16,102
FM5893,2017-10-30,81
FM2633,2017-06-19,74
FM2316,2017-07-14,85
FM4034,2017-11-11,96
FM1154,2016-10-18,55
FM2767,2018-04-01,37
FM3356,2016-11-16,45
FM4596,2018-09-15,58
FM1730,2018-07-09,78
FM4932,2016-03-22,46
FM6020,2019-08-23,105
FM3262,2017-06-09,52
FM2428,2017-02-10,94
FM1525,2019-02-20,97
FM5355,2016-03-25,56
FM4331,2016-03-28,97
FM1976,2017-02-07,102
FM2029,2016-12-16,70
FM3594,2017-09-28,66
FM5273,2018-03-19,44
FM3499,2018-12-21,43
FM3523,2017-02-13,76
FM5148,2019-08-29,85
FM3533,2018-06-18,93
FM1389,2018-03-21,55
FM1912,2017-04-08,68
FM1737,2019-09-16,104
FM3594,2017-11-03,59
FM1406,2018-08-08,40
FM1754,2018-05-24,52
FM4511,2016-12-28,98
FM4617,2018-05-10,39
FM2720,2018-10-13,37
FM1502,2017-06-15,58
FM5154,2018-10-06,78
FM5472,2017-08-20,84
FM1404,2016-10-05,59
FM2418,2017-02-20,53
FM3126,2017-10-04,50
FM2451,2016-12-26,71
FM1919,2017-05-03,96
FM1441,2018-07-13,89
FM5121,2016-12-20,97
FM4257,2016-02-29,84
FM5969,2016-09-08,69
FM3453,2019-08-11,101
FM5630,2019-11-21,61
FM3464,2016-05-07,97
FM2619,2017-08-12,62
FM4540,2016-12-14,103
FM2788,2019-10-21,67
FM6069,2017-07-06,72
FM5596,2017-06-07,98
FM5714,2018-01-28,73
FM5739,2019-05-15,75
FM2403,2018-05-28,96
FM3066,2016-06-27,99
FM4980,2019-08-01,77
FM3358,2017-05-10,93
FM2633,2017-02-04,99
FM1399,2018-01-25,101
FM3860,2019-03-26,59
FM4671,2018-09-28,62
FM3476,2019-02-20,78
FM2487,2016-08-10,44
FM5263,2016-07-20,43
FM3953,2018-08-01,54
FM2541,2019-03-27,74
FM1780,2016-03-30,39
FM6000,2018-08-25,62
FM1747,2018-09-03,101
FM5039,2017-06-12,91
FM5501,2018-09-20,50
FM4499,2016-06-27,44
FM4847,2019-05-05,88
FM5885,2016-08-07,65
FM1777,2019-09-27,82
FM4066,2018-01-04,87
FM3517,2019-11-05,36
FM2957,2018-02-23,101
FM3740,2019-12-11,42
FM5071,2017-08-22,63
FM5639,2018-05-27,73
FM5587,2017-07-05,104
FM4232,2018-07-01,50
FM3369,2019-01-15,44
FM3377,2018-06-29,100
FM5318,2017-12-21,67
FM2363,2019-06-25,61
FM3468,2018-06-05,97
FM1624,2018-10-23,38
FM1887,2019-10-12,95
FM6073,2018-02-09,58
FM1813,2017-07-29,52
FM1347,2018-11-12,40
FM3978,2017-03-08,58
FM2611,2019-06-29,98
FM5001,2019-02-06,97
FM4797,2018-11-25,38
FM4540,2019-07-30,86
FM2546,2017-10-10,81
FM4681,2019-02-08,57
FM2139,2019-07-14,57
FM2534,2017-12-07,40
FM4306,2017-09-24,49
FM5408,2018-05-16,45
FM1309,2016-05-16,39
FM4428,2018-11-21,49
FM2445,2019-12-13,86
FM4948,2019-01-18,69
FM2413,2016-03-18,47
FM2251,2016-08-02,50
FM5817,2017-07-26,71
FM3550,2019-08-08,41
FM4932,2017-08-15,90
FM4742,2019-03-13,54
FM1958,2017-08-17,45
FM1396,2017-11-22,77
FM5251,2018-05-12,96
FM5506,2016-06-26,68
FM4613,2018-06-03,103
FM3866,2019-10-30,87
FM3204,2017-08-23,72
FM3666,2016-06-06,72
FM3453,2018-05-19,54
FM2270,2016-12-19,90
FM3835,2019-07-09,95
FM2986,2017-03-17,87
FM1677,2018-07-10,49
FM3868,2018-12-28,102
FM2078,2019-06-09,61
FM2606,2018-12-08,88
FM3442,2017-11-28,36
FM5371,2018-06-25,96
FM5759,2019-02-04,70
FM3190,2017-05-25,80
FM1334,2016-04-11,77
FM2377,2016-12-22,71
FM3897,2019-06-20,79
FM1286,2017-09-28,52
FM4934,2017-01-19,71
FM3041,2016-12-28,103
FM6101,2018-05-12,38
FM4015,2016-07-24,74
FM2094,2016-10-27,84
FM5184,2017-06-26,87
FM4324,2017-07-24,69
FM5490,2017-12-01,77
FM3966,2016-10-30,64
FM3250,2017-11-16,78
FM2323,2017-12-11,80
FM5961,2016-02-28,98
FM1386,2016-06-30,69
FM4194,2018-03-20,78
FM5227,2018-01-26,69
FM3545,2018-06-24,62
FM5192,2018-07-17,51
FM3684,2017-12-17,98
FM3822,2018-11-10,55
FM4401,2019-12-07,84
FM2398,2017-06-26,70
FM6033,2018-10-18,37
FM2113,2017-12-12,62
FM1935,2016-02-21,84
FM2072,2019-10-09,90
FM2634,2019-05-28,73
FM5936,2017-03-06,102
FM5507,2017-08-09,97
FM5186,2016-11-19,44
FM4797,2018-03-24,69
FM1276,2019-11-13,76
FM4495,2017-02-12,36
FM4013,2018-10-08,105
FM3407,2019-10-14,46
FM1598,2016-09-07,46
FM1622,2018-06-26,98
FM5184,2019-09-08,71
FM5703,2018-08-04,75
FM1701,2018-06-20,36
FM1330,2016-05-29,38
FM4430,2018-06-15,71
FM3288,2018-02-28,75
FM3709,2017-10-12,104
FM5477,2018-04-20,83
FM4410,2019-06-20,92
FM3318,2018-04-03,100
FM2802,2016-11-27,45
FM4178,2017-10-23,79
FM4991,2017-06-02,90
FM1190,2019-01-03,71
FM3610,2019-01-05,41
FM2868,2018-09-29,74
FM4231,2016-10-18,56
FM1623,2018-05-25,53
FM2261,2017-10-29,86
FM2462,2019-08-27,91
FM5807,2019-10-17,45
FM4467,2016-06-11,46
FM2950,2016-06-06,91
FM2802,2018-09-15,93
FM4174,2016-08-20,54
FM4590,2017-01-09,72
FM1861,2019-05-22,41
FM2676,2017-01-09,44
FM3387,2019-11-20,102
FM3024,2016-07-14,75
FM5129,2016-06-02,67
FM1535,2018-05-14,77
FM3747,2018-05-28,51
FM2499,2019-02-02,97
FM2180,2017-11-14,49
FM1460,2016-06-12,44
FM3499,2018-10-24,91
FM2733,2017-10-03,98
FM5241,2018-12-08,94
FM2686,2017-03-17,74
FM4167,2019-07-24,71
FM4129,2018-10-31,89
FM2026,2019-08-13,49
FM1540,2016-09-07,44
FM5326,2017-07-28,72
FM5013,2017-02-10,104
FM2735,2017-01-24,69
FM4047,2018-01-23,46
FM5197,2018-04-23,62
FM2149,2017-12-14,70
FM4784,2016-02-29,84
FM1824,2019-05-10,64
FM2308,2018-02-17,95
FM1592,2018-06-02,36
FM5169,2018-11-22,78
FM1626,2019-10-14,65
FM4352,2019-08-07,36
FM2693,2018-04-07,88
FM4252,2018-09-23,99
FM4655,2018-03-01,80
FM1810,2016-08-11,88
FM3630,2017-12-06,91
FM4789,2019-09-09,68
FM5541,2018-04-05,83
FM2353,2019-06-27,92
FM2666,2016-08-19,101
FM5334,2019-12-13,58
FM4540,2019-04-22,40
FM3785,2019-04-13,104
FM2682,2018-07-12,105
FM1274,2017-04-18,57
FM1406,2017-03-19,70
FM4804,2019-06-02,57
FM2425,2017-12-04,86
FM3033,2019-02-28,84
FM4143,2018-12-14,78
FM1445,2018-04-22,56
FM5555,2019-02-08,102
FM4717,2017-06-04,103
FM2133,2018-01-20,65
FM4277,2018-09-23,78
FM5726,2019-01-16,48
FM2282,2016-12-02,35
FM1323,2018-02-04,49
FM1463,2018-09-30,83
FM3948,2016-08-28,83
FM4596,2016-10-26,51
FM4029,2018-04-07,50
FM5528,2017-03-10,72
FM2660,2017-07-19,42
FM4295,2019-05-19,88
FM1227,2018-05-05,36
FM3903,2017-06-09,63
FM2798,2018-12-12,53
FM4810,2019-01-08,84
FM5466,2017-06-17,92
FM5768,2017-02-09,50
FM1884,2018-07-07,45
FM5667,2018-03-07,67
FM5652,2019-04-22,104
FM1179,2017-08-03,62
FM1934,2016-05-05,69
FM5203,2017-11-16,53
FM3968,2016-09-11,62
FM5815,2016-05-09,77
FM1987,2018-01-19,69
FM4775,2016-02-26,69
FM2835,2018-10-08,66
FM3809,2018-02-22,93
FM3003,2018-11-01,101
FM1476,2016-05-01,94
FM4331,2017-10-22,88
FM2886,2017-05-08,65
FM6066,2019-07-21,37
FM3768,2019-05-15,87
FM2252,2018-11-15,97
FM5055,2017-03-15,74
FM3532,2016-12-13,85
FM6099,2018-05-12,88
FM4352,2019-02-13,58
FM1850,2019-06-23,99
FM2262,2018-04-17,99
FM2370,2019-07-30,66
FM3203,2019-09-13,49
FM3334,2019-11-11,83
FM2309,2018-07-05,56
FM4514,2017-06-06,58
FM3561,2017-02-15,102
FM2520,2016-09-23,103
FM2961,2017-10-13,88
FM5422,2017-04-10,65
FM6019,2018-12-26,62
FM4495,2018-11-10,61
FM3006,2016-11-20,51
FM2706,2019-08-22,93
FM4896,2019-05-05,78
FM2923,2016-04-16,79
FM3914,2019-10-25,63
FM2990,2016-12-01,44
FM2606,2016-09-10,88
FM2212,2016-03-23,98
FM4480,2019-05-20,58
FM5095,2018-01-05,102
FM3821,2016-11-16,96
FM4792,2017-04-14,43
FM4832,2016-09-24,84
FM5929,2016-07-12,40
FM5084,2019-10-06,85
FM1614,2019-04-17,40
FM1370,2017-02-20,86
FM4011,2017-08-12,76
FM3909,2017-04-24,44
FM4910,2018-06-11,81
FM4313,2018-05-01,81
FM1284,2019-06-01,41
FM5106,2017-05-23,98
FM4935,2018-07-30,45
FM3739,2016-10-24,65
FM2920,2016-09-23,84
FM6053,2016-10-29,58
FM4024,2019-06-07,55
FM3634,2017-06-21,80
FM2728,2018-06-03,94
FM1802,2018-02-16,35
FM3151,2019-05-01,63
FM2868,2018-06-29,68
FM4120,2017-11-25,75
FM3842,2018-08-12,104
FM4434,2016-12-20,53
FM5339,2018-12-01,104
FM3830,2017-09-20,105
FM3889,2016-03-20,57
FM4816,2019-10-03,93
FM4867,2019-08-04,67
FM5892,2019-10-30,69
FM2670,2018-12-14,45
FM3621,2017-10-21,65
FM3067,2017-06-04,72
FM3922,2019-01-07,103
FM2346,2017-08-01,44
FM3687,2016-05-05,77
FM4057,2017-11-25,66
FM2769,2017-10-03,86
FM2676,2018-07-20,100
FM5143,2017-04-23,82
FM3423,2019-05-11,103
FM3913,2017-04-17,71
FM5276,2017-11-09,101
FM1134,2019-08-27,101
FM1120,2016-06-12,86
FM1652,2018-10-31,81
FM4416,2017-08-24,38
FM4858,2017-11-02,62
FM2411,2016-04-22,58
FM2073,2019-05-07,67
FM4362,2018-03-27,56
FM1453,2019-06-22,83
FM3095,2017-05-02,35
FM3290,2017-02-10,90
FM3071,2016-07-29,80
FM3008,2018-05-14,89
FM1815,2016-11-15,42
FM2599,2016-05-12,87
FM3069,2018-04-06,65
FM1615,2018-02-04,83
FM5417,2019-06-21,91
FM4910,2018-09-30,64
FM1734,2018-09-13,61
FM5163,2017-05-13,59
FM2234,2018-01-15,75
FM3900,2019-12-15,90
FM5404,2019-01-11,104
FM5326,2017-09-09,94
FM3571,2019-10-23,63
FM6010,2019-03-20,62
FM5753,2019-10-30,50
FM4929,2019-09-17,84
FM4323,2017-02-06,83
FM1276,2016-11-26,66
FM2655,2016-03-14,53
FM2209,2017-05-27,43
FM1261,2017-11-13,78
FM5851,2018-12-17,97
FM4994,2018-02-28,47
FM4738,2018-07-11,65
FM1727,2017-07-06,75
FM5470,2017-10-13,81
FM4480,2017-03-10,99
FM5667,2019-08-19,37
FM4497,2018-12-13,75
FM4375,2016-09-06,105
FM2207,2018-01-25,88
FM4322,2017-04-30,85
FM4587,2019-02-17,77
FM4061,2017-12-16,46
FM4103,2016-05-29,60
FM3294,2017-12-05,84
FM4583,2019-09-20,51
FM4184,2016-09-22,90
FM4918,2017-06-21,47
FM5478,2018-01-11,69
FM3211,2016-09-24,36
FM3941,2019-08-17,81
FM1782,2019-09-30,89
FM5327,2019-04-12,72
FM5496,2019-01-29,52
FM6086,2016-10-25,100
FM1611,2017-06-05,82
FM1501,2019-04-23,56
FM4410,2017-05-08,105
FM2438,2016-03-06,46
FM1182,2019-02-20,84
FM2964,2019-02-09,90
FM3255,2018-06-27,67
FM4493,2019-08-08,51
FM5058,2017-09-13,64
FM4546,2017-11-11,43
FM4852,2016-06-14,59
FM3458,2016-12-03,54
FM2623,2017-12-08,76
FM3812,2018-04-16,46
FM3394,2019-08-12,76
FM1452,2017-01-23,102
FM1443,2017-02-23,80
FM4261,2018-03-06,75
FM5757,2019-07-23,60
FM3314,2019-11-20,52
FM4836,2019-10-20,94
FM1620,2017-03-24,89
FM5491,2018-11-19,62
FM4612,2017-04-02,92
FM5660,2016-02-29,59
FM2554,2016-02-26,87
FM3647,2016-02-22,94
FM5365,2019-09-26,99
FM5217,2017-06-16,46
FM5323,2017-06-29,55
FM2488,2016-05-01,41
FM2294,2018-11-24,83
FM2664,2017-03-10,37
FM2072,2018-01-22,92
FM5615,2019-11-07,90
FM1746,2018-02-12,82
FM3611,2017-10-17,93
FM5994,2017-12-25,90
FM5776,2016-12-18,93
FM2189,2017-09-13,64
FM2013,2016-11-08,86
FM1678,2019-09-28,62
FM2053,2019-11-08,101
FM1927,2016-02-19,64
FM4097,2017-12-25,49
FM4258,2019-09-27,57
FM2205,2016-12-04,35
FM2644,2019-09-28,96
FM5039,2017-02-16,58
FM5760,2016-05-07,76
FM1593,2018-09-03,42
FM4191,2018-03-28,80
FM4445,2019-05-14,78
FM2401,2018-07-05,41
FM5094,2016-10-20,56
FM1877,2017-11-03,69
FM2108,2017-05-04,58
FM2253,2018-08-12,82
FM5537,2017-02-17,62
FM5622,2019-03-23,57
FM3721,2017-08-17,96
FM4677,2017-12-02,103
FM5439,2019-10-07,41
FM2913,2016-07-20,98
FM2732,2019-11-09,59
FM4396,2019-01-09,43
FM3606,2016-02-26,66
FM2657,2017-03-10,99
FM6107,2018-11-17,101
FM4876,2017-09-20,75
FM2632,2019-08-05,73
FM5687,2016-05-17,43
FM1126,2016-12-17,81
FM4233,2019-09-22,91
FM4492,2016-11-14,80
FM3890,2019-05-28,61
FM1387,2017-08-28,85
FM3994,2019-03-08,73
FM4790,2017-12-06,95
FM4430,2019-10-30,52
FM3840,2018-06-22,39
FM5846,2019-10-22,45
FM5668,2019-03-07,57
FM3008,2017-01-11,73
FM3311,2017-10-10,98
FM2624,2017-09-05,78
FM4235,2016-10-18,80
FM6003,2019-05-15,101
FM3371,2016-12-02,100
FM3123,2017-07-16,95
FM2434,2019-07-09,55
FM3117,2017-07-10,46
FM5550,2018-02-11,102
FM5675,2018-10-20,92
FM4442,2018-12-11,103
FM1832,2019-01-29,79
FM5498,2018-10-18,83
FM4141,2018-08-22,69
FM4918,2018-11-07,73
FM5673,2017-10-29,57
FM2134,2016-10-21,55
FM1124,2016-12-20,60
FM2973,2019-06-11,105
FM5741,2016-03-17,98
FM2833,2019-09-26,102
FM1522,2017-11-16,64
FM5829,2019-09-04,76
FM3758,2018-11-16,42
FM4443,2017-04-03,68
FM3774,2016-06-18,52
FM4959,2016-08-06,57
FM2685,2019-12-08,90
FM3411,2017-02-20,84
FM4766,2018-11-23,52
FM5462,2019-04-13,71
FM2415,2016-03-24,63
FM1954,2017-08-24,41
FM5186,2018-09-11,88
FM3720,2019-07-08,57
FM3143,2016-06-18,101
FM1483,2016-06-12,66
FM2865,2018-08-23,96
FM3857,2017-10-30,62
FM5820,2017-05-01,104
FM1766,2018-07-06,71
FM2099,2017-09-30,72
FM5025,2017-08-07,62
FM5696,2019-05-09,47
FM3507,2017-02-13,45
FM2059,2016-05-14,60
FM5539,2016-08-14,88
FM4899,2019-12-01,105
FM3569,2017-05-01,71
FM4549,2019-09-24,91
FM1159,2019-05-26,39
FM4575,2018-06-18,81
FM1181,2017-03-07,72
FM5772,2019-03-26,103
FM6034,2017-03-30,59
FM3251,2016-08-14,38
FM2808,2017-12-30,87
FM5783,2016-08-25,79
FM2354,2019-12-04,97
FM4478,2016-03-04,105
FM2889,2018-10-17,46
FM2972,2016-08-07,79
FM5614,2016-12-29,79
FM1282,2018-05-05,51
FM3221,2018-08-11,42
FM2595,2019-01-17,75
FM2937,2016-06-05,99
FM5700,2018-09-16,100
FM5513,2016-10-01,45
FM3530,2018-12-30,63
FM1136,2019-11-17,99
FM1529,2018-04-04,92
FM5371,2018-02-12,75
FM2337,2019-10-26,91
FM3112,2017-11-13,49
FM3710,2018-03-19,74
FM5717,2018-02-17,61
FM1542,2018-04-18,37
FM2036,2017-10-07,52
FM1945,2019-07-16,64
FM5754,2019-10-09,65
FM2297,2016-09-18,94
FM3637,2016-09-15,89
FM2300,2016-08-20,84
FM4922,2019-11-28,39
FM1428,2018-01-10,47
FM4281,2018-01-05,58
FM4526,2018-07-17,61
FM1686,2018-10-28,87
FM5204,2016-03-04,76
FM1367,2017-07-16,102
FM2678,2018-03-21,102
FM4524,2018-06-22,73
FM4784,2018-02-08,40
FM4300,2018-01-23,44
FM1950,2019-05-17,103
FM3844,2017-08-12,55
FM1436,2019-02-28,101
FM5654,2018-01-06,77
FM3829,2017-05-25,105
FM2129,2019-08-04,58
FM2012,2016-03-13,48
FM2543,2018-03-26,45
FM3800,2016-09-16,64
FM4440,2018-07-26,76
FM5537,2016-05-01,97
FM4111,2017-05-05,97
FM2122,2019-07-20,72
FM5579,2016-08-18,52
